author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet,border closure,,,,
1.44216E+18,2021-10-10 15:55:07+00:00, ,1.44723E+18,en,0,0,0,4, ,RT @vandanak1701: @PMOIndia ..pls help Indian students studying in Singapore..they are suffering mentally and emotionally due to border clo‚Ä?,border closure,,,,
114176351,2021-10-09 06:12:05+00:00, ,1.44672E+18,en,0,0,0,4, ,RT @vandanak1701: @PMOIndia ..pls help Indian students studying in Singapore..they are suffering mentally and emotionally due to border clo‚Ä?,border closure,,,,
9.75287E+17,2021-10-08 12:48:52+00:00, ,1.44646E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
1640873682,2021-10-06 04:53:55+00:00, ,1445613264914636812,en,0,0,0,4, ,RT @vandanak1701: @PMOIndia ..pls help Indian students studying in Singapore..they are suffering mentally and emotionally due to border clo‚Ä?
1554606457,2021-10-05 19:44:47+00:00, ,1445475070944550916,en,0,0,1,0, ,@SingaporeAir ‚Ä?.if I book a flight from Sydney or Brisbane to Zurich‚Ä¶with a stopover in Singapore on the return flight and my flight is canceled bcs of a #Covid_19 border closure ‚Ä¶‚Ä?what happens to my booking and money paid for flights‚Ä?.thanks
1442036657629270022,2021-10-04 14:42:05+00:00, ,1445036508038139914,en,0,0,0,4, ,RT @vandanak1701: @PMOIndia ..pls help Indian students studying in Singapore..they are suffering mentally and emotionally due to border clo‚Ä?
1442036657629270022,2021-10-03 16:39:34+00:00, ,1444703683166408710,en,1,0,0,4, ,@PMOIndia ..pls help Indian students studying in Singapore..they are suffering mentally and emotionally due to border closure for more than a year.pls help in solving this crisis
84356128,2021-10-03 01:28:06+00:00, ,1444474306642149382,en,0,0,0,0, ,@Hasni_Johor @IsmailSabri60 Please have some sympathy and empathy for those who stayed on in Singapore since the border closure. It‚Äôs not their choice but is more like ‚Äúdemi sesuap nasi‚Ä?.. Its mentally crazy missing home and their loved ones for this long‚Ä?
1414501548584050693,2021-10-01 04:06:54+00:00, ,1443789496198303748,en,0,0,0,3, ,RT @ungshah: Johor bila lah nak move to phase 2? ",border closure,,,,
257277393,2021-11-29 18:40:26+00:00, ,1.46539E+18,en,0,0,0,5, ,"RT @inquirerdotnet: Singapore and Malaysia re-opened one of the world‚Äôs busiest land borders on Monday, allowing vaccinated travellers to m‚Ä?
816169772941393920,2021-11-29 12:41:31+00:00, ,1465299887671504896,en,0,0,1,0, ,@Gen_VKSingh please open DM sir",border closure, at-risk status is leading to travel hesitancy. People with kids will have to ....",,,
205757122,2021-11-29 05:22:40+00:00, ,1.46519E+18,en,0,0,0,1, ,"RT @inquirerdotnet: Singapore and Malaysia re-opened one of the world‚Äôs busiest land borders on Monday, allowing vaccinated travellers to m‚Ä?
15448383,2021-11-29 05:15:00+00:00, ,1465187515644608512,en,32,0,1,1, ,Singapore and Malaysia re-opened one of the world‚Äôs busiest land borders on Monday",border closure,,,,
9.80693E+17,2021-11-29 04:46:46+00:00, ,1.46518E+18,en,0,0,0,2, ,"RT @ThaiPBSWorld: The sudden closure of the border in March 2020 left tens of thousands people stranded on both sides, separated from famil‚Ä?
1287253684183691265,2021-11-29 03:01:26+00:00, ,1465153901829582857,en,0,0,0,5, ,RT @inquirerdotnet: Singapore and Malaysia re-opened one of the world‚Äôs busiest land borders on Monday",border closure,,,,
1579759820,2021-11-29 02:19:27+00:00, ,1.46514E+18,en,2,0,0,2, ,"The sudden closure of the border in March 2020 left tens of thousands people stranded on both sides, separated from families and fearing for their jobs.

Read more: https://t.co/pwCMJbfZgZ https://t.co/fqROJPqVh8",border closure,,,,
36897335,2021-11-29 02:17:44+00:00, ,1.46514E+18,en,0,0,0,5, ,"RT @inquirerdotnet: Singapore and Malaysia re-opened one of the world‚Äôs busiest land borders on Monday, allowing vaccinated travellers to m‚Ä?
1152412524966371329,2021-11-29 02:14:23+00:00, ,1465142062417059841,en,0,0,0,5, ,RT @inquirerdotnet: Singapore and Malaysia re-opened one of the world‚Äôs busiest land borders on Monday",border closure,,,,
8.81193E+17,2021-11-29 02:09:10+00:00, ,1.46514E+18,en,0,0,0,5, ,"RT @inquirerdotnet: Singapore and Malaysia re-opened one of the world‚Äôs busiest land borders on Monday, allowing vaccinated travellers to m‚Ä?
15448383,2021-11-29 02:08:04+00:00, ,1465140472314306564,en,20,0,0,5, ,Singapore and Malaysia re-opened one of the world‚Äôs busiest land borders on Monday",border closure,,,,
188347682,2021-11-29 01:27:32+00:00, ,1.46513E+18,en,0,0,0,0, ,"Never forget that some Singaporean crying father crying mother about letting Delta come in from India and blaming Singapore govt.

What a joke they r

As if it can ever be prevented from coming into Singapore by just border closure quick

As if managing covid is like flip switch",border closure,,,,
7.08616E+17,2021-11-27 10:02:45+00:00, ,1.46454E+18,en,9,1,4,0, ,"@GregDore2 I leave for Melbourne on a VTL flight from Singapore in 10 DAYS I *cannot deal* with the looming threat of another unilateral border closure - surely, in the two cities accepting returning Australian citizens which have &gt;90% fully vax rates, those vaxs count for something?",border closure,,,,
2722671172,2021-11-26 11:37:16+00:00, ,1.4642E+18,en,0,0,0,11, ,"RT @indiaoutbound: After prolonged border closure due to #COVID19, #Iceland reopens to fully #vaccinated travellers from 30 more nations, i‚Ä?
969607794,2021-11-26 11:33:25+00:00, ,1464195583653003270,en,0,0,0,11, ,RT @indiaoutbound: After prolonged border closure due to #COVID19",border closure, i‚Ä?,,,
3902309354,2021-11-22 06:19:21+00:00, ,1.46267E+18,en,0,0,0,11, ,"RT @indiaoutbound: After prolonged border closure due to #COVID19, #Iceland reopens to fully #vaccinated travellers from 30 more nations, i‚Ä?
1236872824880418817,2021-11-22 06:15:48+00:00, ,1462666102341656576,en,0,0,0,11, ,RT @indiaoutbound: After prolonged border closure due to #COVID19",border closure, i‚Ä?,,,
1.38484E+18,2021-11-19 03:06:35+00:00, ,1.46153E+18,en,0,0,0,11, ,"RT @indiaoutbound: After prolonged border closure due to #COVID19, #Iceland reopens to fully #vaccinated travellers from 30 more nations, i‚Ä?
1152112975513178112,2021-11-18 02:20:27+00:00, ,1461157323888422913,en,0,0,0,11, ,RT @indiaoutbound: After prolonged border closure due to #COVID19",border closure, i‚Ä?,,,
189449080,2021-11-17 15:05:02+00:00, ,1.46099E+18,en,0,0,0,11, ,"RT @indiaoutbound: After prolonged border closure due to #COVID19, #Iceland reopens to fully #vaccinated travellers from 30 more nations, i‚Ä?
727038329632358400,2021-11-17 14:49:46+00:00, ,1460983506033537027,en,0,0,0,11, ,RT @indiaoutbound: After prolonged border closure due to #COVID19",border closure, i‚Ä?,,,
1.4508E+18,2021-11-17 10:30:54+00:00, ,1.46092E+18,en,0,0,0,11, ,"RT @indiaoutbound: After prolonged border closure due to #COVID19, #Iceland reopens to fully #vaccinated travellers from 30 more nations, i‚Ä?
2542825345,2021-11-17 09:58:06+00:00, ,1460910108318134273,en,12,0,0,11, ,After prolonged border closure due to #COVID19",border closure, including #UnitedStates, UAE &amp; Singapore, but #India is not on list &amp; Indian tourists remain barred from island nation in #Europe. #IO @MFAIceland @iceland https://t.co/ED3MPOw7xD",
634329614,2021-11-12 02:10:04+00:00, ,1.45898E+18,en,0,0,0,0, ,"After a seemingly interminable closure, the neighbouring countries have agreed to reopen their mutual border with effect from November 29.

https://t.co/Cng21kajyu",border closure,,,,
1.2453E+18,2021-12-27 17:56:55+00:00, ,1.47553E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
609218148,2021-12-27 17:11:29+00:00, ,1475514687546703873,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
7.90465E+17,2021-12-24 10:13:40+00:00, ,1.47432E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
156586094,2021-12-13 08:25:29+00:00, ,1470308884745109507,en,0,0,1,0, ,@SingaporeAir My bookings were cancelled by Singapore airlines because of border closure(Indians not allowed to transit)",border closure,,,,
1.41204E+18,2021-12-11 00:32:50+00:00, ,1.46947E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
925767483683848192,2021-12-08 10:38:43+00:00, ,1468530474964291585,en,0,0,0,11, ,RT @indiaoutbound: After prolonged border closure due to #COVID19",border closure, i‚Ä?,,,
1.10375E+18,2021-12-03 21:50:00+00:00, ,1.46689E+18,en,0,0,0,0, ,"#Malaysia and #Singapore reopened their land border this week: 300,000 Malaysians commuted into Singapore daily before the pandemic. The sudden border closure had stranded tens of thousands on each side. https://t.co/OPaedcFjwf",border closure,,,,
1.26997E+18,2021-12-02 14:32:00+00:00, ,1.46641E+18,en,0,0,1,0, ,"For some loved ones, it is a bittersweet reunion as the border between #Singapore and #Malaysia reopens, with growing fears of another closure as the #Omicron variant spreads.

More details below
.
.
https://t.co/lggdACREQ4",border closure,,,,
1.45912E+18,2021-12-01 09:34:02+00:00, ,1.46598E+18,en,0,0,0,11, ,"RT @indiaoutbound: After prolonged border closure due to #COVID19, #Iceland reopens to fully #vaccinated travellers from 30 more nations, i‚Ä?
37230170,2022-01-21 11:03:55+00:00, ,1484481880770498560,en,0,0,0,0, ,SIA delays quarantine-free flights from Singapore to Perth after Western Australia cancels plans to reopen borders https://t.co/FeHgX1j29Y
1410330207991513100,2022-01-21 11:00:32+00:00, ,1484481029851291659,en,0,0,0,5, ,RT @ChannelNewsAsia: SIA delays quarantine-free flights from Singapore to Perth after Western Australia cancels plans to reopen borders htt‚Ä?
1254591155888517120,2022-01-21 09:51:27+00:00, ,1484463643932594176,en,0,0,0,5, ,RT @ChannelNewsAsia: SIA delays quarantine-free flights from Singapore to Perth after Western Australia cancels plans to reopen borders htt‚Ä?
3099154459,2022-01-21 06:57:06+00:00, ,1484419767653912577,en,0,0,0,0, ,SIA delays quarantine-free flights from Singapore to Perth after Western Australia cancels plans to reopen borders https://t.co/hiYErk0lxs #SingaporeBusinessWorld https://t.co/yPH6pp4fYG
283604227,2022-01-21 06:33:35+00:00, ,1484413851638534145,en,0,0,0,0, ,Andy Vermaut shares:SIA delays quarantine-free flights from Singapore to Perth after Western Australia cancels plans to reopen borders https://t.co/oOn9DuJQuT Thank you. https://t.co/Cp0wU7SL7r
38400130,2022-01-21 06:21:10+00:00, ,1484410723715276800,en,11,3,1,5, ,SIA delays quarantine-free flights from Singapore to Perth after Western Australia cancels plans to reopen borders https://t.co/4p9zp3bGnm https://t.co/FwRbUlAFWp
2365160321,2022-01-20 00:44:07+00:00, ,1483963517497757703,en,0,0,0,0, ,@united #tokyo #Singapore #CapeTown #London #Paris #Athens #Berlin #Sydney #telaviv ‚úàÔ∏èü§©",border closure,,,,
1625171479,2022-01-13 21:32:07+00:00, ,1.48174E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
481473472,2022-01-10 17:40:24+00:00, ,1480595393465442309,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
481741599,2022-01-10 17:08:52+00:00, ,1.48059E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
1075679215775858688,2022-01-06 09:52:26+00:00, ,1479028075668987904,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
377576061,2022-01-04 03:57:00+00:00, ,1.47821E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
1349846548306268160,2022-01-04 03:55:13+00:00, ,1478213400480010240,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
1.46702E+18,2022-02-16 08:33:37+00:00, ,1.49387E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
31695821,2022-02-16 06:54:00+00:00, ,1493841070186242051,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
9.37004E+17,2022-02-15 08:36:57+00:00, ,1.4935E+18,en,0,0,0,0, ,"From KalkineMediaComAu "" Qantas (ASX:QAN) stocks slide amid WA border closure uncertainty "" published 15/02/2022 $QAN #ASX #Singapore 
https://t.co/Ok0PWqY3Fl
The Only Complete News Feed https://t.co/VMvSXJqiKH",border closure,,,,
47300062,2022-02-13 20:48:17+00:00, ,1.49296E+18,en,0,0,0,1, ,"RT @himanshu2904: January 2021, meeting my family after 5
Months in Singapore including 15 days of quarantine. Had lost mom and elder broth‚Ä?
43140612,2022-02-13 20:43:57+00:00, ,1492962771146842114,en,7,1,0,1, ,January 2021",border closure,,,,
1.42872E+18,2022-03-16 15:06:34+00:00, ,1.50411E+18,en,0,0,0,1, ,"RT @ByERussell: New Zealand will reopen to visitors from Australia o April 12, and from Singapore, the UK, and U.S. on May 1. https://t.co/‚Ä?
51659154,2022-03-16 13:38:04+00:00, ,1504089619083800576,en,1,0,0,1, ,New Zealand will reopen to visitors from Australia o April 12",border closure, the UK, and U.S. on May 1. https://t.co/zWmvkXM7Qf",,
216508797,2022-03-09 12:45:21+00:00, ,1.50154E+18,en,0,0,0,8, ,"RT @dapmalaysia: Open the Malaysia-Singapore border now! For the past 2 years, its closure has cost Johor dearly üíîü§ï
1Ô∏è‚É£ Johor‚Äôs economy is‚Ä?
2239202773,2022-03-08 17:32:53+00:00, ,1501249609431093252,en,0,0,0,8, ,RT @dapmalaysia: Open the Malaysia-Singapore border now! For the past 2 years",border closure,,,,
1.23987E+18,2022-03-08 06:13:44+00:00, ,1.50108E+18,en,0,0,0,8, ,"RT @dapmalaysia: Open the Malaysia-Singapore border now! For the past 2 years, its closure has cost Johor dearly üíîü§ï
1Ô∏è‚É£ Johor‚Äôs economy is‚Ä?
252169697,2022-03-08 03:13:19+00:00, ,1501033291062788096,en,0,0,0,8, ,RT @dapmalaysia: Open the Malaysia-Singapore border now! For the past 2 years",border closure,,,,
31302091,2022-03-08 00:50:49+00:00, ,1.501E+18,en,0,0,0,8, ,"RT @dapmalaysia: Open the Malaysia-Singapore border now! For the past 2 years, its closure has cost Johor dearly üíîü§ï
1Ô∏è‚É£ Johor‚Äôs economy is‚Ä?
1422929069092458497,2022-03-07 23:18:40+00:00, ,1500974240132386817,en,0,0,0,8, ,RT @dapmalaysia: Open the Malaysia-Singapore border now! For the past 2 years",border closure,,,,
1.38042E+18,2022-03-07 22:47:20+00:00, ,1.50097E+18,en,0,0,0,8, ,"RT @dapmalaysia: Open the Malaysia-Singapore border now! For the past 2 years, its closure has cost Johor dearly üíîü§ï
1Ô∏è‚É£ Johor‚Äôs economy is‚Ä?
135951084,2022-03-07 22:46:37+00:00, ,1500966173739200518,en,0,0,0,8, ,RT @dapmalaysia: Open the Malaysia-Singapore border now! For the past 2 years",border closure,,,,
14418045,2022-03-07 14:01:42+00:00, ,1.50083E+18,en,36,1,5,8, ,"Open the Malaysia-Singapore border now! For the past 2 years, its closure has cost Johor dearly üíîü§ï
1Ô∏è‚É£ Johor‚Äôs economy is badly hit
2Ô∏è‚É£ Businesses are struggling
3Ô∏è‚É£ Families are suffering https://t.co/po8Oi2u9KS",border closure,,,,
